CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,NORAD_KEY,JCAT,DeepCat,Satcat,Piece,Active,Type,Name,LDate,Parent,Owner,State,SDate,ExpandedStatus,DDate,ODate,Period,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,SATCAT_KEY,DENSITY_SCORE
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,SATCOM 1R,1983-030A,EARTH,TEME,UTC,SGP4,2026-05-05T06:23:59.298720,0.99858172,0.00064576,13.2438,338.828,115.8524,237.5343,0,U,13984,999,13004,0.0,-2e-08,0.0,42281.083,1442.045,35930.251,35875.644,PAYLOAD,LARGE,US,1983-04-11,AFETR,,5176277,322213024,0 SATCOM 1R,1 13984U 83030A   26125.26665855 -.00000002  00000-0  00000-0 0  9991,2 13984  13.2438 338.8280 0006458 115.8524 237.5343  0.99858172130043,13984,S13984,-,13984,1983-030A,P,P      G,Satcom 1R,1983 Apr 11,S13990,SESSAP,US,1983 Apr 11 2304,In Earth orbit,-,2026 May  4 ,1442.049,35876, ,35929, ,13.25, ,GEO/ID,13984,1.8475093803091365
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,GORIZONT 10,1984-078A,EARTH,TEME,UTC,SGP4,2026-05-06T13:09:47.762208,1.00222739,0.0003367,8.9648,313.6658,345.2765,322.9159,0,U,15144,999,15415,0.0,1.17e-06,0.0,42178.487,1436.8,35814.553,35786.15,PAYLOAD,LARGE,CIS,1984-08-01,TTMTR,,5177272,322300261,0 GORIZONT 10,1 15144U 84078A   26126.54846947  .00000117  00000-0  00000+0 0  9994,2 15144   8.9648 313.6658 0003367 345.2765 322.9159  1.00222739154158,15144,S15144,-,15144,1984-078A,P,P,Gorizont,1984 Aug  1,S15181,KS,SU,1984 Aug  2 0414?,In Earth orbit,-,2026 May  5 ,1436.808,35786, ,35814, ,8.97, ,GEO/ID,15144,1.8481372874744937
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,RADUGA 25,1990-016A,EARTH,TEME,UTC,SGP4,2026-05-06T11:07:44.169024,1.00192591,0.0004266,12.3654,334.9903,213.6034,139.3971,0,U,20499,999,13248,0.0,-2.88e-06,0.0,42186.948,1437.232,35826.809,35790.816,PAYLOAD,LARGE,CIS,1990-02-15,TTMTR,,5177415,322303558,0 RADUGA 25,1 20499U 90016A   26126.46370566 -.00000288  00000-0  00000+0 0  9992,2 20499  12.3654 334.9903 0004266 213.6034 139.3971  1.00192591132484,20499,S20499,-,20499,1990-016A,P,P,Raduga,1990 Feb 15,S20502,VVKOV,SU,1990 Feb 15 1430?,In Earth orbit,-,2026 May  4 ,1437.221,35790, ,35826, ,12.37, ,GEO/ID,20499,1.849134531718964
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,NIGCOMSAT 1,2007-018A,EARTH,TEME,UTC,SGP4,2026-05-05T20:56:07.736064,1.00211071,0.00035403,11.7985,33.2019,99.393,137.9182,0,U,31395,999,6963,0.0,-2.44e-06,0.0,42181.761,1436.967,35818.559,35788.692,PAYLOAD,LARGE,NIG,2007-05-13,XSC,,5176277,322219585,0 NIGCOMSAT 1,1 31395U 07018A   26125.87231176 -.00000244  00000-0  00000-0 0  9999,2 31395  11.7985  33.2019 0003540  99.3930 137.9182  1.00211071 69635,31395,S31395,-,31395,2007-018A,P,P,Nigcomsat 1,2007 May 13,S31396,NGCOM,NG,2007 May 13 1626?,In Earth orbit,-,2026 May  4 ,1436.962,35788, ,35818, ,11.8, ,GEO/ID,31395,1.8502621379629083
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,EXPRESS 1,1994-067A,EARTH,TEME,UTC,SGP4,2026-05-06T08:03:37.808064,0.99831067,0.000558,14.5081,2.3328,267.1284,86.8175,0,U,23319,999,11515,0.0,-2.2e-07,0.0,42288.736,1442.437,35934.198,35887.003,PAYLOAD,LARGE,CIS,1994-10-13,TTMTR,,5177503,322305656,0 EXPRESS 1,1 23319U 94067A   26126.33585426 -.00000022  00000-0  00000+0 0  9991,2 23319  14.5081   2.3328 0005580 267.1284  86.8175  0.99831067115156,23319,S23319,-,23319,1994-067A,P,P,Ekspress-2,1994 Oct 13,S23322,KS,RU,1994 Oct 13 2300?,In Earth orbit,-,2026 May  4 ,1442.444,35886, ,35934, ,14.51, ,GEO/ID,23319,1.8580102033314996
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,THOR 3,1998-035A,EARTH,TEME,UTC,SGP4,2026-05-06T12:47:42.191808,0.98827196,0.0002827,11.7215,39.3621,209.4877,57.3895,0,U,25358,999,10207,0.0,3.8e-07,0.0,42574.628,1457.089,36208.529,36184.457,PAYLOAD,LARGE,NOR,1998-06-10,AFETR,,5177559,322307416,0 THOR 3,1 25358U 98035A   26126.53312722  .00000038  00000-0  00000+0 0  9990,2 25358  11.7215  39.3621 0002827 209.4877  57.3895  0.98827196102079,25358,S25358,-,25358,1998-035A,P,P,Thor III,1998 Jun 10,S25360,TNOR,N,1998 Jun 10 0150,In Earth orbit,-,2026 May  5 ,1457.089,36184, ,36208, ,11.72, ,GEO/ID,25358,1.8596067283699798
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,AGILA 1 (PALAPA B2P),1987-029A,EARTH,TEME,UTC,SGP4,2026-05-06T06:29:26.422080,0.9990772,0.0003128,14.3881,348.501,34.6886,339.7766,0,U,17706,999,4211,0.0,1.2e-06,0.0,42267.102,1441.33,35902.189,35875.746,PAYLOAD,LARGE,RP,1987-03-20,AFETR,,5177297,322301519,0 AGILA 1 (PALAPA B2P),1 17706U 87029A   26126.27044470  .00000120  00000-0  00000+0 0  9994,2 17706  14.3881 348.5010 0003128  34.6886 339.7766  0.99907720 42110,17706,S17706,-,17706,1987-029A,P,P,Agila 1,1987 Mar 20,S17708,ABSHK,PH,1987 Mar 20 2251?,In Earth orbit,-,2026 May  5 ,1441.337,35875, ,35902, ,14.39, ,GEO/ID,17706,1.860501029782082
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,BD 1 03,2003-021A,EARTH,TEME,UTC,SGP4,2026-05-06T02:44:34.897920,0.99779531,0.00190751,11.2988,41.574,306.4882,250.2258,0,U,27813,999,8388,0.0,-2.48e-06,0.0,42303.296,1443.182,36005.855,35844.467,PAYLOAD,LARGE,PRC,2003-05-24,XSC,,5176958,322266833,0 BD 1 03,1 27813U 03021A   26126.11429280 -.00000248  00000-0  00000-0 0  9996,2 27813  11.2988  41.5740 0019075 306.4882 250.2258  0.99779531 83887,27813,S27813,-,27813,2003-021A,P,P      G,Beidou DSW 3,2003 May 24,S27814,CNSA,CN,2003 May 24 1654,In Earth orbit,-,2026 May  5 ,1443.179,35844, ,36005, ,11.3, ,GEO/ID,27813,1.8618668828958198
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,INTELSAT 502,1980-098A,EARTH,TEME,UTC,SGP4,2026-05-06T07:57:53.358048,0.98893375,0.0010719,11.3506,327.2496,330.9904,36.642,0,U,12089,999,13331,0.0,-2.2e-06,0.0,42555.632,1456.114,36223.112,36131.881,PAYLOAD,LARGE,ITSO,1980-12-06,AFETR,,5177222,322299141,0 INTELSAT 502,1 12089U 80098A   26126.33186757 -.00000220  00000-0  00000+0 0  9996,2 12089  11.3506 327.2496 0010719 330.9904  36.6420  0.98893375133311,12089,S12089,-,12089,1980-098A,P,P,INTELSAT 502,1980 Dec  6,S12445,SESINTU,US,1980 Dec  6 2358,In Earth orbit,-,2026 May  5 ,1456.116,36131, ,36223, ,11.35, ,GEO/ID,12089,1.8619479032750907
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,COSMOS 2291,1994-060A,EARTH,TEME,UTC,SGP4,2026-05-06T09:40:07.763232,1.00279985,0.0005849,14.1654,349.9476,235.4379,133.7557,0,U,23267,999,11578,0.0,-1e-06,0.0,42162.433,1435.979,35808.959,35759.638,PAYLOAD,LARGE,CIS,1994-09-21,TTMTR,,5177501,322305129,0 COSMOS 2291,1 23267U 94060A   26126.40286763 -.00000100  00000-0  00000+0 0  9993,2 23267  14.1654 349.9476 0005849 235.4379 133.7557  1.00279985115788,23267,S23267,-,23267,1994-060A,P,P,Kosmos-2291,1994 Sep 21,S23270,VVKOV,RU,1994 Sep 22 0040?,In Earth orbit,-,2026 May  4 ,1435.98,35759, ,35809, ,14.17, ,GEO/I,23267,1.8630171942686038
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,INTELSAT 5 (PAS 5),1997-046A,EARTH,TEME,UTC,SGP4,2026-05-06T11:30:31.780800,0.99034122,0.000291,10.3109,49.5724,245.7987,197.9586,0,U,24916,999,10513,0.0,-5.5e-07,0.0,42515.302,1454.044,36149.539,36124.795,PAYLOAD,LARGE,US,1997-08-28,TTMTR,,5177543,322306715,0 INTELSAT 5 (PAS 5),1 24916U 97046A   26126.47953450 -.00000055  00000-0  00000+0 0  9992,2 24916  10.3109  49.5724 0002910 245.7987 197.9586  0.99034122105138,24916,S24916,-,24916,1997-046A,P,P,Intelsat IS-5,1997 Aug 28,S24919,SESINTU,US,1997 Aug 28 0714,In Earth orbit,-,2026 May  4 ,1454.034,36124, ,36149, ,10.31, ,GEO/ID,24916,1.8635939461248066
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,STTW-3,1988-111A,EARTH,TEME,UTC,SGP4,2026-05-06T04:50:09.525696,1.00209844,0.00036247,14.0728,345.8819,182.2084,181.7422,0,U,19710,999,13042,0.0,8e-07,0.0,42182.105,1436.985,35819.26,35788.68,PAYLOAD,LARGE,PRC,1988-12-22,XSC,,5176958,322263389,0 STTW-3,1 19710U 88111A   26126.20149914  .00000080  00000-0  00000-0 0  9992,2 19710  14.0728 345.8819 0003625 182.2084 181.7422  1.00209844130424,19710,S19710,-,19710,1988-111A,P,P,Zhongxing 2,1988 Dec 22,A04625,CHISAE,CN,1988 Dec 22 1306?,In Earth orbit,-,2026 May  4 ,1436.992,35789, ,35818, ,14.07, ,GEO/ID,19710,1.8648705243335073
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,COSMOS 1540,1984-022A,EARTH,TEME,UTC,SGP4,2026-05-06T13:38:12.720192,1.00284876,0.0006944,9.4073,304.8424,298.1033,260.6184,0,U,14783,999,12060,0.0,-9.4e-07,0.0,42161.062,1435.909,35812.204,35753.651,PAYLOAD,MEDIUM,CIS,1984-03-02,TTMTR,,5177266,322300186,0 COSMOS 1540,1 14783U 84022A   26126.56820278 -.00000094  00000-0  00000+0 0  9997,2 14783   9.4073 304.8424 0006944 298.1033 260.6184  1.00284876120604,14783,S14783,-,14783,1984-022A,P,P,Kosmos-1540,1984 Mar  2,S14948,VVKOV,SU,1984 Mar  2 1034?,In Earth orbit,-,2026 May  5 ,1435.91,35753, ,35812, ,9.41, ,GEO/I,14783,1.8673611138371962
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,COSMOS 2133,1991-010A,EARTH,TEME,UTC,SGP4,2026-05-06T01:42:38.680992,1.00269892,0.00031297,13.273,343.0624,204.2605,142.7187,0,U,21111,999,12901,0.0,-1.55e-06,0.0,42165.263,1436.124,35800.324,35773.931,PAYLOAD,LARGE,CIS,1991-02-14,TTMTR,,5176958,322263598,0 COSMOS 2133,1 21111U 91010A   26126.07128103 -.00000155  00000-0  00000-0 0  9998,2 21111  13.2730 343.0624 0003130 204.2605 142.7187  1.00269892129012,21111,S21111,-,21111,1991-010A,P,P,Kosmos-2133,1991 Feb 14,S21129,PVO,SU,1991 Feb 14 1510?,In Earth orbit,-,2026 May  4 ,1436.122,35774, ,35800, ,13.27, ,GEO/I,21111,1.8674483381737563
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,ABS 7 (KOREASAT 3),1999-046A,EARTH,TEME,UTC,SGP4,2026-05-06T12:00:26.764992,0.99976459,0.000289,6.374,71.2594,316.2819,155.1388,0,U,25894,999,9666,0.0,-3.16e-06,0.0,42247.726,1440.339,35881.801,35857.382,PAYLOAD,LARGE,SKOR,1999-09-04,FRGUI,,5177575,322307616,0 ABS 7 (KOREASAT 3),1 25894U 99046A   26126.50030978 -.00000316  00000-0  00000+0 0  9995,2 25894   6.3740  71.2594 0002890 316.2819 155.1388  0.99976459 96663,25894,S25894,-,25894,1999-046A,P,P,ABS-7,1999 Sep  4,S25895,ABSHK,HK,1999 Sep  4 2254,In Earth orbit,-,2026 May  5 ,1440.331,35856, ,35881, ,6.37, ,GEO/ID,25894,1.8677017419723203
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,RADUGA 29,1993-013A,EARTH,TEME,UTC,SGP4,2026-05-05T13:07:51.708000,1.00367468,0.00034316,13.8635,345.4353,176.2174,1.891,0,U,22557,999,12125,0.0,-3.44e-06,0.0,42137.93,1434.728,35774.255,35745.335,PAYLOAD,LARGE,CIS,1993-03-25,TTMTR,,5176277,322215208,0 RADUGA 29,1 22557U 93013A   26125.54712625 -.00000344  00000-0  00000-0 0  9997,2 22557  13.8635 345.4353 0003432 176.2174   1.8910  1.00367468121251,22557,S22557,-,22557,1993-013A,P,P,Raduga,1993 Mar 25,S22624,VVKOV,RU,1993 Mar 25 0904?,In Earth orbit,-,2026 May  5 ,1434.725,35745, ,35774, ,13.86, ,GEO/ID,22557,1.8712764685919718
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,ECHOSTAR 8,2002-039A,EARTH,TEME,UTC,SGP4,2026-05-06T12:30:37.233792,0.98508494,0.0009864,8.7186,62.2623,32.6147,227.6362,0,U,27501,999,5164,0.0,-7e-08,0.0,42666.405,1461.803,36330.356,36246.184,PAYLOAD,LARGE,US,2002-08-22,TTMTR,,5177612,322308133,0 ECHOSTAR 8,1 27501U 02039A   26126.52126428 -.00000007  00000-0  00000+0 0  9993,2 27501   8.7186  62.2623 0009864  32.6147 227.6362  0.98508494 51649,27501,S27501,-,27501,2002-039A,P,P,Echostar VIII,2002 Aug 22,S27504,ECHOC,US,2002 Aug 22 1150,In Earth orbit,-,2026 May  5 ,1461.798,36246, ,36330, ,8.72, ,GEO/ID,27501,1.873996250196625
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,EKRAN 20,1992-074A,EARTH,TEME,UTC,SGP4,2026-05-06T04:50:09.525696,1.00297548,0.00030906,13.7135,344.6121,217.6394,147.4326,0,U,22210,999,4695,0.0,7.1e-07,0.0,42157.511,1435.728,35792.405,35766.347,PAYLOAD,LARGE,CIS,1992-10-30,TTMTR,,5176958,322264841,0 EKRAN 20,1 22210U 92074A   26126.20149914  .00000071  00000-0  00000-0 0  9994,2 22210  13.7135 344.6121 0003091 217.6394 147.4326  1.00297548 46952,22210,S22210,-,22210,1992-074A,P,P,Ekran-M,1992 Oct 30,S22213,KS,RU,1992 Oct 30 2136?,In Earth orbit,-,2026 May  4 ,1435.736,35766, ,35792, ,13.71, ,GEO/I,22210,1.8750798699433437
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,INTELSAT 512,1985-087A,EARTH,TEME,UTC,SGP4,2026-05-06T08:01:23.023200,0.99117487,0.0012466,14.124,344.0545,332.0999,32.1521,0,U,16101,999,12991,0.0,-1.63e-06,0.0,42491.46,1452.821,36166.295,36060.355,PAYLOAD,LARGE,ITSO,1985-09-28,AFETR,,5177283,322300401,0 INTELSAT 512,1 16101U 85087A   26126.33429425 -.00000163  00000-0  00000+0 0  9996,2 16101  14.1240 344.0545 0012466 332.0999  32.1521  0.99117487129914,16101,S16101,-,16101,1985-087A,P,P,INTELSAT 512,1985 Sep 28,S16102,SESINTU,US,1985 Sep 29 0002,In Earth orbit,-,2026 May  4 ,1452.826,36060, ,36166, ,14.12, ,GEO/ID,16101,1.8750923546466993
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,KALPANA 1 (METSAT 1),2002-043A,EARTH,TEME,UTC,SGP4,2026-05-06T04:17:12.685920,0.9833783,0.00049464,12.9914,32.6408,142.676,50.8351,0,U,27525,999,8607,0.0,-1.07e-06,0.0,42715.756,1464.34,36358.75,36316.492,PAYLOAD,LARGE,IND,2002-09-12,SRI,,5176958,322266250,0 KALPANA 1 (METSAT 1),1 27525U 02043A   26126.17861905 -.00000107  00000-0  00000-0 0  9993,2 27525  12.9914  32.6408 0004946 142.6760  50.8351  0.98337830 86075,27525,S27525,-,27525,2002-043A,P,P,KALPANA-1,2002 Sep 12,S27526,ISRO,IN,2002 Sep 12 1043,In Earth orbit,-,2026 May  5 ,1464.334,36316, ,36358, ,12.99, ,GEO/ID,27525,1.8765460382426506
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,EUTE 48A (HB2),1996-067A,EARTH,TEME,UTC,SGP4,2026-05-06T04:14:35.437056,0.98380894,0.00029344,11.8859,36.0962,132.1986,47.9856,0,U,24665,999,10764,0.0,-7.5e-07,0.0,42703.29,1463.699,36337.685,36312.624,PAYLOAD,LARGE,EUTE,1996-11-21,AFETR,,5176958,322265202,0 EUTE 48A (HB2),1 24665U 96067A   26126.17679904 -.00000075  00000-0  00000-0 0  9994,2 24665  11.8859  36.0962 0002934 132.1986  47.9856  0.98380894107647,24665,S24665,-,24665,1996-067A,P,P,EUTELSAT 48A,1996 Nov 21,S24666,EUTSA,F,1996 Nov 21 2115?,In Earth orbit,-,2026 May  4 ,1463.691,36312, ,36337, ,11.88, ,GEO/ID,24665,1.87720498604732
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,EUTE 12 WEST B,2001-042A,EARTH,TEME,UTC,SGP4,2026-05-06T12:12:46.279008,0.98530796,0.0005509,6.5142,71.3207,244.4143,248.1331,0,U,26927,999,8974,0.0,-2.25e-06,0.0,42659.967,1461.472,36305.333,36258.33,PAYLOAD,LARGE,EUTE,2001-09-25,FRGUI,,5177602,322308452,0 EUTE 12 WEST B,1 26927U 01042A   26126.50886897 -.00000225  00000-0  00000+0 0  9990,2 26927   6.5142  71.3207 0005509 244.4143 248.1331  0.98530796 89744,26927,S26927,-,26927,2001-042A,P,P,EUTELSAT 12 WEST B,2001 Sep 25,S26928,EUTSA,F,2001 Sep 25 2340,In Earth orbit,-,2026 May  4 ,1461.472,36257, ,36305, ,6.51, ,GEO/ID,26927,1.878506263391508
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,INTELSAT 25(PROTOSTAR 1),2008-034A,EARTH,TEME,UTC,SGP4,2026-05-06T12:25:55.942176,0.99496814,0.000173,2.6005,80.7899,321.6431,304.0004,0,U,33153,999,6527,0.0,-1.98e-06,0.0,42383.393,1447.283,36012.591,35997.926,PAYLOAD,LARGE,ITSO,2008-07-07,FRGUI,,5177011,322293614,0 INTELSAT 25(PROTOSTAR 1),1 33153U 08034A   26126.51800859 -.00000198  00000-0  00000+0 0  9991,2 33153   2.6005  80.7899 0001730 321.6431 304.0004  0.99496814 65273,33153,S33153,-,33153,2008-034A,P,P,Intelsat IS-25,2008 Jul  7,S33155,SESINTU,US,2008 Jul  7 2214,In Earth orbit,-,2026 May  4 ,1446.257,35978, ,35992, ,2.6, ,GEO/D,33153,1.880601692976546
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,USA 130,1997-008A,EARTH,TEME,UTC,SGP4,2026-05-06T11:17:05.770752,0.99032501,0.001133,14.4209,4.1108,323.3526,36.0277,0,U,24737,999,1839,0.0,-2.54e-06,0.0,42515.766,1454.068,36185.802,36089.461,PAYLOAD,,US,1997-02-23,AFETR,,5177538,322306656,0 USA 130,1 24737U 97008A   26126.47020568 -.00000254  00000-0  00000+0 0  9997,2 24737  14.4209   4.1108 0011330 323.3526  36.0277  0.99032501 18396,24737,S24737,-,24737,1997-008A,P,P       c,DSP F18,1997 Feb 23,S24740,SFSSC,US,1997 Feb 24 0300?,In Earth orbit,-,2026 May  3 ,1454.06,36088, ,36186, ,14.42, ,GEO/ID,24737,1.8810819376553292
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,AMC-4 (GE-4),1999-060A,EARTH,TEME,UTC,SGP4,2026-05-06T13:43:23.371392,0.99130944,0.0001364,5.148,74.3536,248.0434,180.4583,0,U,25954,999,4300,0.0,7.6e-07,0.0,42487.614,1452.624,36115.275,36103.684,PAYLOAD,LARGE,SES,1999-11-13,FRGUI,,5177577,322307642,0 AMC-4 (GE-4),1 25954U 99060A   26126.57179828  .00000076  00000-0  00000+0 0  9995,2 25954   5.1480  74.3536 0001364 248.0434 180.4583  0.99130944 43007,25954,S25954,-,25954,1999-060A,P,P,AMC 4,1999 Nov 13,S25955,SESSAP,US,1999 Nov 13 2315,In Earth orbit,-,2026 May  4 ,1452.623,36103, ,36115, ,5.14, ,GEO/ID,25954,1.8810947216462466
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-05T22:56:34,18 SPCS,USA 254,2014-043B,EARTH,TEME,UTC,SGP4,2026-05-05T18:10:21.572832,0.99132393,0.0002708,4.6087,76.6631,279.1581,110.2492,0,U,40100,999,2715,0.0,-2.37e-06,0.0,42487.2,1452.603,36120.571,36097.56,PAYLOAD,,US,2014-07-28,AFETR,,5176218,322200550,0 USA 254,1 40100U 14043B   26125.75719413 -.00000237  00000-0  00000+0 0  9992,2 40100   4.6087  76.6631 0002708 279.1581 110.2492  0.99132393 27154,40100,S40100,-,40100,2014-043B,P,P ------c,USA 254,2014 Jul 28,A08274,USSF,US,2014 Jul 29 0530?,In Earth orbit,-,2026 May  3 ,1452.596,36097, ,36120, ,4.6, ,GEO/ID,40100,1.88117199955299
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T07:56:53,18 SPCS,INSAT 2C,1995-067B,EARTH,TEME,UTC,SGP4,2026-05-05T21:45:20.418912,0.99779511,0.0004445,14.282,8.5831,25.0759,260.3502,0,U,23731,999,11098,0.0,-2.53e-06,0.0,42303.301,1443.182,35943.97,35906.362,PAYLOAD,LARGE,IND,1995-12-06,FRGUI,,5176707,322253229,0 INSAT 2C,1 23731U 95067B   26125.90648633 -.00000253  00000-0  00000+0 0  9998,2 23731  14.2820   8.5831 0004445  25.0759 260.3502  0.99779511110980,23731,S23731,-,23731,1995-067B,P,P,Insat 2C,1995 Dec  6,S23732,ISRO,IN,1995 Dec  6 2349,In Earth orbit,-,2026 May  4 ,1443.17,35906, ,35943, ,14.28, ,GEO/ID,23731,1.8844698303834855
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,RADUGA 28,1991-087A,EARTH,TEME,UTC,SGP4,2026-05-06T04:47:02.325408,1.00329073,0.00036853,13.3961,341.3627,184.7116,171.7878,0,U,21821,999,12589,0.0,1.19e-06,0.0,42148.68,1435.277,35786.078,35755.012,PAYLOAD,LARGE,CIS,1991-12-19,TTMTR,,5176958,322264777,0 RADUGA 28,1 21821U 91087A   26126.19933247  .00000119  00000-0  00000-0 0  9995,2 21821  13.3961 341.3627 0003685 184.7116 171.7878  1.00329073125894,21821,S21821,-,21821,1991-087A,P,P,Raduga,1991 Dec 19,S21824,VVKOV,SU,1991 Dec 19 1817?,In Earth orbit,-,2026 May  5 ,1435.284,35755, ,35786, ,13.4, ,GEO/ID,21821,1.8858502938466222
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,RADUGA 1M-2,2010-002A,EARTH,TEME,UTC,SGP4,2026-05-06T08:41:49.143840,0.98970359,0.0006975,3.5124,79.3582,266.3332,154.2088,0,U,36358,999,4961,0.0,-2.68e-06,0.0,42533.561,1454.981,36185.093,36125.759,PAYLOAD,LARGE,CIS,2010-01-28,TTMTR,,5177100,322296065,0 RADUGA 1M-2,1 36358U 10002A   26126.36237435 -.00000268  00000-0  00000+0 0  9994,2 36358   3.5124  79.3582 0006975 266.3332 154.2088  0.98970359 49616,36358,S36358,-,36358,2010-002A,P,P,Raduga-1M,2010 Jan 28,S36359,VVKOV,RU,2010 Jan 28 0916,In Earth orbit,-,2026 May  5 ,1454.976,36125, ,36185, ,3.51, ,GEO/ID,36358,1.8887364557092639
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,INSAT 1B,1983-089B,EARTH,TEME,UTC,SGP4,2026-05-06T01:32:04.353792,1.00163512,0.00082128,11.2249,327.3096,245.2942,112.6967,0,U,14318,999,12478,0.0,-1.11e-06,0.0,42195.112,1437.649,35851.631,35782.323,PAYLOAD,LARGE,IND,1983-08-30,AFETR,,5176958,322262770,0 INSAT 1B,1 14318U 83089B   26126.06393928 -.00000111  00000-0  00000-0 0  9996,2 14318  11.2249 327.3096 0008213 245.2942 112.6967  1.00163512124783,14318,S14318,-,14318,1983-089B,P,P ---S-,Insat 1B,1983 Aug 30,S14524,ISRO,IN,1983 Aug 30 0914?,In Earth orbit,-,2026 May  5 ,1437.648,35782, ,35851, ,11.23, ,GEO/ID,14318,1.8890975848965814
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,EUROBIRD 4A(EUTELSAT W1),2000-052A,EARTH,TEME,UTC,SGP4,2026-05-06T11:53:00.508992,0.98181209,0.0011819,11.2523,46.4253,297.8423,189.8848,0,U,26487,999,9277,0.0,-1.61e-06,0.0,42761.171,1466.676,36433.576,36332.497,PAYLOAD,LARGE,EUTE,2000-09-06,FRGUI,,5177592,322307328,0 EUROBIRD 4A(EUTELSAT W1),1 26487U 00052A   26126.49514478 -.00000161  00000-0  00000+0 0  9991,2 26487  11.2523  46.4253 0011819 297.8423 189.8848  0.98181209 92771,26487,S26487,-,26487,2000-052A,P,P,EUTELSAT 4A,2000 Sep  6,S26488,EUTSA,F,2000 Sep  6 2253,In Earth orbit,-,2026 May  4 ,1466.666,36331, ,36433, ,11.25, ,GEO/ID,26487,1.8898208685907492
