mission_days,total_delta_v_m_s
277.6992755728698,1065.7954890588364
277.6992755728698,1065.8876422662813
277.6992755728698,1065.8927866726008
277.6992755728698,1065.8953013655084
277.6992755728698,1065.9041508409148
277.6992755728698,1065.9173871522032
277.6992755728698,1065.9420041530527
277.6992755728698,1066.036518784929
277.6992755728698,1066.0418818941253
277.6992755728698,1066.0455394056141
277.6992755728698,1066.0603060127228
277.6992755728698,1066.0817495791568
277.6992755728698,1066.1342379435025
277.6992755728698,1066.1806617438986
277.6992755728698,1066.2019710899726
277.6992755728698,1066.2038742479067
277.6992755728698,1066.2039623951957
277.6992755728698,1066.2361683595996
277.6992755728698,1066.2455128881236
277.6992755728698,1066.3239024577704
277.6992755728698,1066.3559364507848
277.6992755728698,1066.3767749623066
277.6992755728698,1066.3898693258543
277.6992755728698,1066.4092071113225
277.6992755728698,1066.456837106186
277.6992755728698,1066.4710254379465
277.6992755728698,1066.4847144042233
277.6992755728698,1066.5045495305258
277.6992755728698,1066.5086681416656
277.6992755728698,1066.515801115667
277.6992755728698,1066.5680946142354
277.6992755728698,1066.5694587893643
277.6992755728698,1066.580002972292
277.6992755728698,1066.621007408326
277.6992755728698,1066.6814157567965
277.6992755728698,1066.6939688059144
277.6992755728698,1066.695080733099
277.6992755728698,1066.7200329724424
277.6992755728698,1066.8047773575834
277.6992755728698,1066.8320153771185
277.6992755728698,1066.874391032864
277.6992755728698,1066.8856010432041
277.6992755728698,1066.917254925118
277.6992755728698,1067.0137133137848
277.6992755728698,1067.0510030333076
277.6992755728698,1067.0624023820712
277.6992755728698,1067.1032232227874
277.6992755728698,1067.1066017613662
277.6992755728698,1067.1186075151873
277.6992755728698,1067.1471907153566
277.6992755728698,1067.1562776947321
277.6992755728698,1067.158275582117
277.6992755728698,1067.1907111617782
277.6992755728698,1067.2019211721183
277.6992755728698,1067.22059527098
277.6992755728698,1067.2239680527148
277.6992755728698,1067.2322616547062
277.6992755728698,1067.2434716650464
277.6992755728698,1067.2679473627384
277.6992755728698,1067.2865707311469
277.6992755728698,1067.3238353362378
277.6992755728698,1067.3766180924367
277.6992755728698,1067.387828102777
277.6992755728698,1067.390087715166
277.6992755728698,1067.410279636396
277.6992755728698,1067.4438471996493
277.6992755728698,1067.472974871139
277.6992755728698,1067.486876613098
277.6992755728698,1067.5025498822497
277.6992755728698,1067.511313420646
277.6992755728698,1067.5137598925899
277.6992755728698,1067.5895299735332
277.6992755728698,1067.6133011764389
277.6992755728698,1067.6538778015934
277.6992755728698,1067.683512126145
277.6992755728698,1067.721568159576
277.6992755728698,1067.7264868462464
277.6992755728698,1067.7558655573862
277.6992755728698,1067.7683004594303
277.6992755728698,1067.7982770439003
277.6992755728698,1067.8235559153688
277.6992755728698,1067.8830214290413
277.6992755728698,1067.9085269304867
277.6992755728698,1067.9136131222763
277.6992755728698,1067.9624936695147
277.6992755728698,1067.9667442265593
277.6992755728698,1067.9872238829398
277.6992755728698,1067.989025242945
277.6992755728698,1068.034714763065
277.6992755728698,1068.0472822869283
277.6992755728698,1068.1450243486995
277.6992755728698,1068.1516613262895
277.6992755728698,1068.1562343590397
277.6992755728698,1068.156310453332
277.6992755728698,1068.1715837602292
277.6992755728698,1068.1825755876537
277.6992755728698,1068.2336727490701
277.6992755728698,1068.2822067922677
277.6992755728698,1068.3717028037993
277.6992755728698,1068.398720110026
277.6992755728698,1068.4541032537281
277.6992755728698,1068.4679814552037
277.6992755728698,1068.4973828432885
277.6992755728698,1068.5095319481318
277.6992755728698,1068.5296366745604
277.6992755728698,1068.5537959966407
277.6992755728698,1068.5821272284295
277.6992755728698,1068.6538883858623
277.6992755728698,1068.6545713118367
277.6992755728698,1068.6706669741654
277.6992755728698,1068.681247978606
277.6992755728698,1068.7095761567173
277.6992755728698,1068.721681023279
277.6992755728698,1068.7798201756752
277.6992755728698,1068.7879089068374
277.6992755728698,1068.8454603737907
277.6992755728698,1068.9274227498206
277.6992755728698,1069.152171418698
277.6992755728698,1069.1626659095843
277.6992755728698,1069.1749057407144
277.6992755728698,1069.1815669554578
277.6992755728698,1069.2541591744907
277.6992755728698,1069.3074733448916
277.6992755728698,1069.318435952622
277.6992755728698,1069.422294642125
277.6992755728698,1069.4292255819691
277.6992755728698,1069.6206440730032
277.6992755728698,1069.7287600220207
277.6992755728698,1069.758361770615
277.6992755728698,1069.9268256888304
277.6992755728698,1070.0288134446232
277.6992755728698,1070.163801230375
277.6992755728698,1070.1654911099326
292.16290336669704,972.4134007065015
277.6992755728698,1070.2755329483032
277.6992755728698,1070.3680925621984
277.6992755728698,1070.4441910653816
277.6992755728698,1070.5544238879042
277.6992755728698,1070.6025849436883
277.6992755728698,1070.7297826983295
277.6992755728698,1070.7359511864902
277.6992755728698,1070.750526235781
277.6992755728698,1070.8026208659614
277.6992755728698,1071.112696072077
277.6992755728698,1071.1446228169348
277.6992755728698,1071.1522398765153
277.6992755728698,1071.1634498868555
277.6992755728698,1071.175533631978
277.6992755728698,1071.3393862737692
277.6992755728698,1071.5118820274865
277.6992755728698,1071.5852314161182
277.6992755728698,1071.596006108063
277.6992755728698,1071.7322544181845
277.6992755728698,1071.8528490554895
277.6992755728698,1071.8952579100553
277.6992755728698,1071.9023142348412
277.6992755728698,1071.9587554653547
277.6992755728698,1072.0047255741467
277.6992755728698,1072.0229709608948
277.6992755728698,1072.187701010195
277.6992755728698,1072.3586175394132
277.6992755728698,1072.3990920037763
277.6992755728698,1072.4295101699408
277.6992755728698,1072.513724933921
277.6992755728698,1072.575058020926
277.6992755728698,1072.657303197743
277.6992755728698,1072.7317092527803
277.6992755728698,1072.8111477196562
277.6992755728698,1072.816891029173
277.6992755728698,1072.858006836763
277.6992755728698,1072.9398869979084
277.6992755728698,1073.004195769416
277.6992755728698,1073.042518605999
277.6992755728698,1073.0461878165854
277.6992755728698,1073.0590775780774
277.6992755728698,1073.275186739085
277.6992755728698,1073.2874291988014
277.6992755728698,1073.3345532025878
277.6992755728698,1073.4120557362492
277.6992755728698,1073.4203261164519
277.6992755728698,1073.4606627137493
277.6992755728698,1073.5213095160234
277.6992755728698,1073.5529258336603
277.6992755728698,1073.5619295843692
277.6992755728698,1073.5715949716234
277.6992755728698,1073.7183777548419
277.6992755728698,1073.7276577720456
277.6992755728698,1073.7720884566636
277.6992755728698,1073.7929269681854
277.6992755728698,1073.8307926229172
277.6992755728698,1073.843289527708
277.6992755728698,1073.9111101719739
277.6992755728698,1074.0479083050975
277.6992755728698,1074.0710096998114
277.6992755728698,1074.081772457823
277.6992755728698,1074.1557540849524
277.6992755728698,1074.2116034788505
277.6992755728698,1074.2430991519793
277.6992755728698,1074.2563056837369
277.6992755728698,1074.3284469532027
277.6992755728698,1074.397517932422
277.6992755728698,1074.420325895566
277.6992755728698,1074.428787991142
277.6992755728698,1074.451902366991
277.6992755728698,1074.4852520305928
277.6992755728698,1074.6402114525
277.6992755728698,1074.7142157227102
277.6992755728698,1074.839704853528
277.6992755728698,1074.8549196660076
277.6992755728698,1074.8615799312106
277.6992755728698,1074.9179260024273
277.6992755728698,1074.9186484013692
277.6992755728698,1074.989346097052
277.6992755728698,1075.0199137582201
277.6992755728698,1075.0247328410862
277.6992755728698,1075.025912701067
277.6992755728698,1075.184238365236
277.6992755728698,1075.329765128155
277.6992755728698,1075.4625077231642
277.6992755728698,1075.5005584941503
277.6992755728698,1075.5421089870783
277.6992755728698,1075.5548396774152
277.6992755728698,1075.6343244439615
277.6992755728698,1075.6864654248088
277.6992755728698,1075.8123972146218
277.6992755728698,1075.8441050445076
277.6992755728698,1075.9505113921157
277.6992755728698,1075.9872291917686
277.6992755728698,1076.058764032262
277.6992755728698,1076.0690999807475
277.6992755728698,1076.270575846948
277.6992755728698,1076.4435563650902
277.6992755728698,1076.4548716810716
277.6992755728698,1076.468790765925
277.6992755728698,1076.8380044325568
277.6992755728698,1076.874010934227
277.6992755728698,1076.9964722216466
277.6992755728698,1077.0875513044914
277.6992755728698,1077.088772322643
277.6992755728698,1077.1586920788282
277.6992755728698,1077.1998186144851
277.6992755728698,1077.3370756679874
277.6992755728698,1077.428172986215
277.6992755728698,1077.6584506488268
277.6992755728698,1077.8019024730079
277.6992755728698,1077.8456602002877
277.6992755728698,1077.8954583796196
277.6992755728698,1078.0000421943116
277.6992755728698,1078.0772286514002
277.6992755728698,1078.1887391279083
277.6992755728698,1078.2353607625307
277.6992755728698,1078.7453565473095
277.6992755728698,1078.766579579663
277.6992755728698,1078.776248204841
277.6992755728698,1078.9022245857307
277.6992755728698,1079.1166285424977
277.6992755728698,1079.1937409973993
277.6992755728698,1079.3136048339886
277.6992755728698,1079.4167123422728
277.6992755728698,1079.460843460149
277.6992755728698,1079.4620872088874
277.6992755728698,1079.5882849816862
277.6992755728698,1079.6865845440595
277.6992755728698,1079.8456786600323
277.6992755728698,1080.0127106333769
277.6992755728698,1080.01656340617
277.6992755728698,1080.040476509326
277.6992755728698,1080.4647093396093
277.6992755728698,1080.5170344549956
277.6992755728698,1080.673265424694
277.6992755728698,1080.9575528862695
277.6992755728698,1081.2437343380223
277.6992755728698,1081.311444851536
297.26447151006096,949.0535060527221
277.6992755728698,1081.4132369070257
277.6992755728698,1081.448778771624
277.6992755728698,1081.686887319075
277.6992755728698,1081.8934624487633
277.6992755728698,1081.9520943743482
277.6992755728698,1082.2710716718864
277.6992755728698,1082.5135590197485
277.6992755728698,1082.613953123862
277.6992755728698,1082.669624794329
277.6992755728698,1082.75436917947
277.6992755728698,1082.9332403629578
277.6992755728698,1083.0277568002036
277.6992755728698,1083.1644307909733
297.26447151006096,950.9602799932761
277.6992755728698,1083.2607016600139
277.6992755728698,1084.0335624756806
277.6992755728698,1084.039262726119
277.6992755728698,1084.1408235279393
297.26447151006096,951.9985478233864
277.6992755728698,1084.3626099615717
277.6992755728698,1084.8544299206912
277.6992755728698,1085.0189346379002
277.6992755728698,1085.5863374899
277.6992755728698,1085.7131701721069
277.6992755728698,1085.759087621313
277.6992755728698,1085.9055777709536
277.6992755728698,1085.9805681007624
297.26447151006096,953.753904389685
297.26447151006096,953.9053217639405
277.6992755728698,1086.1822096036772
297.26447151006096,953.9822546027126
277.6992755728698,1086.2899029801104
277.6992755728698,1087.030055963523
297.26447151006096,954.9513313134147
297.26447151006096,955.1893742881333
277.6992755728698,1087.7952413820017
297.26447151006096,955.5645263850153
297.26447151006096,955.6372331801447
277.6992755728698,1087.9699711091703
297.26447151006096,955.7928765980429
277.6992755728698,1088.1779129789925
281.6693035321069,1061.4514389290086
297.26447151006096,956.0954909803243
297.26447151006096,956.386801211863
297.26447151006096,956.4308620292504
277.6992755728698,1088.738695456303
297.26447151006096,956.761953308745
277.6992755728698,1089.19396360615
277.6992755728698,1089.3687462889877
277.6992755728698,1089.4100512512666
277.6992755728698,1089.474313590518
297.26447151006096,957.2977455010043
297.26447151006096,957.3832789089901
277.6992755728698,1089.771523800475
277.6992755728698,1089.979151765771
277.6992755728698,1090.2106833300911
277.6992755728698,1090.2937655257647
277.6992755728698,1090.2942857188727
277.6992755728698,1090.4035781335128
277.6992755728698,1090.4833279114023
277.6992755728698,1090.6397146311976
277.6992755728698,1090.6689176226466
297.26447151006096,958.5092023780917
277.6992755728698,1090.9659005323533
277.6992755728698,1090.9771105426935
297.26447151006096,958.8187488074384
277.6992755728698,1091.2419284279692
277.6992755728698,1091.3077396769875
297.26447151006096,959.1083674963346
277.6992755728698,1091.4065758160193
277.6992755728698,1091.4332628417608
297.26447151006096,959.1939009043203
277.6992755728698,1091.5552534332005
277.6992755728698,1091.6038023715007
297.26447151006096,959.3759037999148
277.6992755728698,1091.712871684242
277.6992755728698,1091.8605387857358
297.26447151006096,959.6188818598857
277.6992755728698,1091.9753373972276
277.6992755728698,1092.0253566113306
277.6992755728698,1092.0733564685675
297.26447151006096,959.8685054869738
277.6992755728698,1092.2355399501275
277.6992755728698,1092.2431708257789
277.6992755728698,1092.4625005951416
277.6992755728698,1092.5075744997514
277.6992755728698,1092.570066942731
277.6992755728698,1092.5843941466155
277.6992755728698,1092.6494766119488
277.6992755728698,1092.6908807220518
277.6992755728698,1092.6981177430034
277.6992755728698,1092.7533731650315
277.6992755728698,1092.8468598596014
277.6992755728698,1092.9265792719516
277.6992755728698,1092.960583455989
277.6992755728698,1092.968810685632
297.26447151006096,960.750918985563
277.6992755728698,1093.0854342618686
277.6992755728698,1093.502787316932
277.6992755728698,1093.536671610996
277.6992755728698,1093.5797088445977
277.6992755728698,1093.5824260677707
277.6992755728698,1093.6301075986905
277.6992755728698,1093.6401664805953
277.6992755728698,1093.6464842187443
277.6992755728698,1093.7484746070986
277.6992755728698,1093.8110007093665
277.6992755728698,1093.858682240286
277.6992755728698,1093.9019151002321
277.6992755728698,1093.9135044241891
277.6992755728698,1093.91708370838
277.6992755728698,1093.9502470179948
277.6992755728698,1093.9600302559847
297.26447151006096,961.707290777445
277.6992755728698,1093.9770492486941
277.6992755728698,1093.9845805324323
277.6992755728698,1094.0128598547294
277.6992755728698,1094.050216991941
277.6992755728698,1094.0791995811157
277.6992755728698,1094.1358367292391
277.6992755728698,1094.1849525844173
277.6992755728698,1094.2131551740279
277.6992755728698,1094.2146674173878
277.6992755728698,1094.2755760540522
277.6992755728698,1094.2806763785647
277.6992755728698,1094.2910592268063
277.6992755728698,1094.3439946044014
277.6992755728698,1094.3979736396882
277.6992755728698,1094.4033730328192
277.6992755728698,1094.4352018077248
277.6992755728698,1094.4615486893015
277.6992755728698,1094.466266089809
277.6992755728698,1094.4780352436135
277.6992755728698,1094.496912363411
277.6992755728698,1094.5313610986368
277.6992755728698,1094.550645762219
277.6992755728698,1094.5543995995424
277.6992755728698,1094.5892551816837
277.6992755728698,1094.6226992058182
277.6992755728698,1094.6537145093362
277.6992755728698,1094.7072039293946
277.6992755728698,1094.7146673209372
277.6992755728698,1094.7343345065178
277.6992755728698,1094.7689318659266
277.6992755728698,1094.7820160374376
297.26447151006096,962.5299313818806
277.6992755728698,1094.8315527183586
277.6992755728698,1094.8370207316366
277.6992755728698,1094.8719904230745
277.6992755728698,1094.8887847706033
277.6992755728698,1094.9003830458457
277.6992755728698,1094.9084186415573
277.6992755728698,1094.9452763147463
277.6992755728698,1095.002087294709
277.6992755728698,1095.008938250976
277.6992755728698,1095.0689657321332
277.6992755728698,1095.070721478093
277.6992755728698,1095.1364889711795
277.6992755728698,1095.1853935170095
277.6992755728698,1095.191264206395
277.6992755728698,1095.264118544369
277.6992755728698,1095.2721039835135
277.6992755728698,1095.293446099392
277.6992755728698,1095.3174605981712
277.6992755728698,1095.3274578923283
277.6992755728698,1095.3411276303116
297.26447151006096,963.1097940084211
277.6992755728698,1095.3851650736935
277.6992755728698,1095.4082674762624
277.6992755728698,1095.4594946387197
277.6992755728698,1095.5345696964991
277.6992755728698,1095.5480111217007
277.6992755728698,1095.5837271596147
277.6992755728698,1095.6035690737826
277.6992755728698,1095.6366910453482
277.6992755728698,1095.6532626709431
277.6992755728698,1095.6578872528983
277.6992755728698,1095.6956005640534
277.6992755728698,1095.700815451553
277.6992755728698,1095.7032500539483
277.6992755728698,1095.7435128854484
277.6992755728698,1095.7603072329769
277.6992755728698,1095.765742496928
277.6992755728698,1095.8402386877503
277.6992755728698,1095.857236481836
277.6992755728698,1095.8740308293648
277.6992755728698,1095.8787756236056
277.6992755728698,1095.8895642924272
277.6992755728698,1095.9335871931291
297.26447151006096,963.83807773936
277.6992755728698,1096.178752498161
277.6992755728698,1096.1848757285532
277.6992755728698,1096.2609146724728
277.6992755728698,1096.3618238114836
297.26447151006096,964.1130579454223
277.6992755728698,1096.3787765958518
297.26447151006096,964.1928077233118
277.6992755728698,1096.5971805959407
297.26447151006096,964.4211579363395
297.26447151006096,964.4367053224346
297.26447151006096,964.4385912601942
277.6992755728698,1096.7704709203992
277.6992755728698,1096.7789145643496
297.26447151006096,964.5609168374336
277.6992755728698,1096.8831758145852
277.6992755728698,1096.928714197742
277.6992755728698,1096.9322704674362
297.26447151006096,964.7584437543521
297.26447151006096,964.7864505941254
277.6992755728698,1097.0502749605346
277.6992755728698,1097.1564105094205
277.6992755728698,1097.1566945012803
277.6992755728698,1097.1639985569225
297.26447151006096,964.9173900096727
277.6992755728698,1097.2024193544228
297.26447151006096,964.9730084128269
277.6992755728698,1097.2364051211694
277.6992755728698,1097.2409790677425
277.6992755728698,1097.2777974155506
277.6992755728698,1097.3276123244927
277.6992755728698,1097.3418129966747
277.6992755728698,1097.3894945275945
277.6992755728698,1097.391670752689
277.6992755728698,1097.398400440854
277.6992755728698,1097.4103429715847
297.26447151006096,965.1771858217903
297.26447151006096,965.2003423112271
297.26447151006096,965.2013586258545
297.26447151006096,965.2076971694544
277.6992755728698,1097.479778961322
277.6992755728698,1097.5078615360026
277.6992755728698,1097.5192625552563
277.6992755728698,1097.544475082541
297.26447151006096,965.310484869152
277.6992755728698,1097.5718541244257
277.6992755728698,1097.5915634809971
277.6992755728698,1097.5957823814151
297.26447151006096,965.3386365850016
297.26447151006096,965.3557314377033
297.26447151006096,965.3902346470416
297.26447151006096,965.4216972473989
297.26447151006096,965.4268094488784
277.6992755728698,1097.704454774533
277.6992755728698,1097.7270366528337
277.6992755728698,1097.7424951606447
277.6992755728698,1097.7439674613363
277.6992755728698,1097.778539497804
277.6992755728698,1097.7806632290037
277.6992755728698,1097.8008291583253
277.6992755728698,1097.8090992796142
277.6992755728698,1097.8102083218919
277.6992755728698,1097.8243570230106
277.6992755728698,1097.849390063533
277.6992755728698,1097.8656052910496
297.26447151006096,965.6616132137951
297.26447151006096,965.6793585038595
277.6992755728698,1097.9638314700032
277.6992755728698,1097.9880646022561
277.6992755728698,1098.011837951158
277.6992755728698,1098.0165477628766
277.6992755728698,1098.0285353595414
277.6992755728698,1098.0561742882762
297.26447151006096,965.8019615457604
297.26447151006096,965.8019958756879
297.26447151006096,965.8038048005686
277.6992755728698,1098.0729245212146
297.26447151006096,965.8695561394103
297.26447151006096,965.8883298212776
277.6992755728698,1098.1512467520881
297.26447151006096,965.9054248728437
277.6992755728698,1098.1861608546608
297.26447151006096,965.9289821309476
277.6992755728698,1098.1903824431483
277.6992755728698,1098.1977628489058
277.6992755728698,1098.2197634295533
277.6992755728698,1098.22243622684
277.6992755728698,1098.2942608305732
277.6992755728698,1098.332340406168
297.26447151006096,966.0800933944162
277.6992755728698,1098.3418545151553
277.6992755728698,1098.3641221915248
297.26447151006096,966.1181494278471
277.6992755728698,1098.3866036488462
277.6992755728698,1098.400519992307
297.26447151006096,966.1704353365566
277.6992755728698,1098.431222722346
277.6992755728698,1098.440840226929
277.6992755728698,1098.4480170698748
277.6992755728698,1098.4505990633315
297.26447151006096,966.3041342278295
297.26447151006096,966.3059774826378
297.26447151006096,966.3092229474676
277.6992755728698,1098.5838262146074
297.26447151006096,966.324170715951
297.26447151006096,966.4075975549129
297.26447151006096,966.4120039405066
277.6992755728698,1098.676746409483
277.6992755728698,1098.6806217419878
277.6992755728698,1098.6975214189044
277.6992755728698,1098.708771730453
297.26447151006096,966.4648663653658
277.6992755728698,1098.7268354455734
277.6992755728698,1098.7392388524627
277.6992755728698,1098.745152259306
277.6992755728698,1098.7476908201622
297.26447151006096,966.5193002285519
277.6992755728698,1098.7943453383757
277.6992755728698,1098.8119810835362
277.6992755728698,1098.8123979595603
277.6992755728698,1098.839743189906
277.6992755728698,1098.8789512551296
297.26447151006096,966.6191241711286
297.26447151006096,966.6203221099163
277.6992755728698,1098.8927403556431
277.6992755728698,1098.928795032189
277.6992755728698,1098.9563951068326
277.6992755728698,1098.9852319355984
277.6992755728698,1099.0114957783705
277.6992755728698,1099.013210310119
277.6992755728698,1099.0267192067129
277.6992755728698,1099.0374119773899
297.26447151006096,966.8113956295367
297.26447151006096,966.8635272851299
277.6992755728698,1099.1792798777965
277.6992755728698,1099.1873025151435
297.26447151006096,966.9670390474349
277.6992755728698,1099.2757478647254
277.6992755728698,1099.3068024130362
297.26447151006096,967.1028517965733
297.26447151006096,967.2707808000756
277.6992755728698,1099.5385697236914
277.6992755728698,1099.5488687418597
277.6992755728698,1099.5525858872852
297.26447151006096,967.3498476799044
297.26447151006096,967.3516909347127
277.6992755728698,1099.6713250811176
297.26447151006096,967.4328860353806
277.6992755728698,1099.7379847974325
277.6992755728698,1099.7640834131994
277.6992755728698,1099.8060094817183
297.26447151006096,967.5489128873884
297.26447151006096,967.5978444677808
297.26447151006096,967.6050244786425
297.26447151006096,967.6940603443418
277.6992755728698,1099.9569514393618
297.26447151006096,967.7034855250165
277.6992755728698,1099.9742019988216
277.6992755728698,1099.993062468366
297.26447151006096,967.7366488346312
297.26447151006096,967.7424324647274
277.6992755728698,1100.0258612328105
297.26447151006096,967.7985365144765
297.26447151006096,967.8221822426169
297.26447151006096,967.8291290594985
297.26447151006096,967.8556260149851
277.6992755728698,1100.1716202829734
277.6992755728698,1100.254211445838
297.26447151006096,968.0127524995098
297.26447151006096,968.116810119812
277.6992755728698,1100.3838393271194
277.6992755728698,1100.4274595867053
277.6992755728698,1100.4392953933936
277.6992755728698,1100.4487984881212
297.26447151006096,968.2471631981823
297.26447151006096,968.2822641399212
297.26447151006096,968.3098842519505
277.6992755728698,1100.6117187320963
277.6992755728698,1100.6469709768842
277.6992755728698,1100.659400263016
277.6992755728698,1100.6730737457717
297.26447151006096,968.415726909252
277.6992755728698,1100.7005330083684
297.26447151006096,968.4967868252704
297.26447151006096,968.5168495241462
277.6992755728698,1100.7777672714242
277.6992755728698,1100.7849537384973
297.26447151006096,968.5563331180807
277.6992755728698,1100.8228864190678
277.6992755728698,1100.8520852586294
277.6992755728698,1100.852786667092
297.26447151006096,968.602382932132
297.26447151006096,968.6680979703257
277.6992755728698,1100.938352014183
297.26447151006096,968.6809500130656
277.6992755728698,1100.999228907927
297.26447151006096,968.7415253373573
277.6992755728698,1101.0097348748716
277.6992755728698,1101.013873196758
277.6992755728698,1101.0342695395607
277.6992755728698,1101.0390361147122
277.6992755728698,1101.0436572688561
297.26447151006096,968.8120569340197
277.6992755728698,1101.1121739463213
297.26447151006096,968.8914872680715
277.6992755728698,1101.1712592044405
297.26447151006096,968.9295433015025
297.26447151006096,969.0251351650804
297.26447151006096,969.0273638876973
297.26447151006096,969.0405859365859
297.26447151006096,969.051071766704
297.26447151006096,969.0585058001499
297.26447151006096,969.0752276190558
277.6992755728698,1101.355169310319
277.6992755728698,1101.3683315788858
277.6992755728698,1101.3963721053453
297.26447151006096,969.1702706523948
297.26447151006096,969.1944901179656
277.6992755728698,1101.4834668694689
277.6992755728698,1101.4908866973392
297.26447151006096,969.2672630885686
297.26447151006096,969.2769875147854
277.6992755728698,1101.5406797449243
297.26447151006096,969.3132070713008
277.6992755728698,1101.5899319356724
277.6992755728698,1101.5961955465036
277.6992755728698,1101.6212376058425
297.26447151006096,969.3792003238595
277.6992755728698,1101.6496691127065
277.6992755728698,1101.6839502814832
297.26447151006096,969.5347993921487
277.6992755728698,1101.7955393329307
277.6992755728698,1101.7991902585804
277.6992755728698,1101.8138962300388
297.26447151006096,969.5730727318386
297.26447151006096,969.6397510548288
297.26447151006096,969.7048993823659
277.6992755728698,1101.9881374319616
277.6992755728698,1102.0247708431757
297.26447151006096,969.7694357706378
277.6992755728698,1102.1050718394229
277.6992755728698,1102.1471571826341
277.6992755728698,1102.1579667890396
297.26447151006096,969.9072873584089
277.6992755728698,1102.2065832545518
277.6992755728698,1102.2080770654761
277.6992755728698,1102.2677323728155
297.26447151006096,970.0369720742178
297.26447151006096,970.0752454139077
277.6992755728698,1102.3619456578554
277.6992755728698,1102.3775449805637
297.26447151006096,970.1594010133746
277.6992755728698,1102.452680388991
277.6992755728698,1102.466895127894
277.6992755728698,1102.5096820994297
277.6992755728698,1102.5297383308039
297.26447151006096,970.3122305313987
277.6992755728698,1102.5957273811262
277.6992755728698,1102.622767335952
297.26447151006096,970.4013068424179
277.6992755728698,1102.6718269546377
277.6992755728698,1102.6946049613473
277.6992755728698,1102.7087616403496
277.6992755728698,1102.739066406248
277.6992755728698,1102.7669106458477
277.6992755728698,1102.7815237743712
277.6992755728698,1102.7827033979331
277.6992755728698,1102.7935060254906
277.6992755728698,1102.8234523188369
277.6992755728698,1102.894351351594
277.6992755728698,1102.895206694234
277.6992755728698,1102.9231796029428
277.6992755728698,1102.9332649265848
277.6992755728698,1102.9372520612674
277.6992755728698,1102.9686285422395
277.6992755728698,1102.979095736735
277.6992755728698,1102.984968655395
277.6992755728698,1102.995971423869
277.6992755728698,1103.0302785604738
277.6992755728698,1103.0624606608867
277.6992755728698,1103.0689159363333
297.26447151006096,970.8151492227126
277.6992755728698,1103.0778181990327
277.6992755728698,1103.0910323081002
297.26447151006096,970.8546328166472
277.6992755728698,1103.1307918435034
277.6992755728698,1103.2057849334974
277.6992755728698,1103.208560085308
277.6992755728698,1103.2086959788724
277.6992755728698,1103.2135432969908
277.6992755728698,1103.2817065240383
277.6992755728698,1103.2841022389623
297.26447151006096,971.0398250359237
297.26447151006096,971.1122633618936
297.26447151006096,971.1209588659826
277.6992755728698,1103.394138327947
277.6992755728698,1103.4174177444725
277.6992755728698,1103.435688820875
277.6992755728698,1103.5163164383077
277.6992755728698,1103.5280374567865
277.6992755728698,1103.5589905205027
277.6992755728698,1103.56970234413
277.6992755728698,1103.5800452586057
297.26447151006096,971.3234348636469
297.26447151006096,971.3406135749212
277.6992755728698,1103.6049605659944
277.6992755728698,1103.6170811679426
297.26447151006096,971.3821841980515
277.6992755728698,1103.6530238939397
277.6992755728698,1103.658182914239
277.6992755728698,1103.6615641231829
277.6992755728698,1103.682201478625
277.6992755728698,1103.6892757700493
277.6992755728698,1103.7059770484184
277.6992755728698,1103.712935630582
277.6992755728698,1103.7738883389445
277.6992755728698,1103.7818905801869
277.6992755728698,1103.7947268504663
277.6992755728698,1103.7962337203362
277.6992755728698,1103.8270705375944
297.26447151006096,971.5670832344572
277.6992755728698,1103.829236100448
277.6992755728698,1103.834849262007
277.6992755728698,1103.8374264700597
277.6992755728698,1103.8465134000944
277.6992755728698,1103.88292031612
277.6992755728698,1103.9092609821814
277.6992755728698,1103.913980485589
277.6992755728698,1103.9493222843255
277.6992755728698,1103.957194561245
277.6992755728698,1103.9634290425372
277.6992755728698,1103.9657886775544
277.6992755728698,1103.9780330727667
297.26447151006096,971.7180867852393
297.26447151006096,971.7380753467177
277.6992755728698,1104.0104652217826
277.6992755728698,1104.0138103930665
277.6992755728698,1104.0375741739902
277.6992755728698,1104.0546362458606
277.6992755728698,1104.056072183045
277.6992755728698,1104.0854579926881
277.6992755728698,1104.0859725146831
277.6992755728698,1104.1155808155495
277.6992755728698,1104.1291140899846
277.6992755728698,1104.1368770941422
277.6992755728698,1104.1707168998241
277.6992755728698,1104.1834437779255
277.6992755728698,1104.2255811110956
277.6992755728698,1104.2381043675614
297.26447151006096,972.0010390867938
277.6992755728698,1104.2671316040237
297.26447151006096,972.0149421264687
277.6992755728698,1104.2826738672566
277.6992755728698,1104.3005566073434
277.6992755728698,1104.3039142983068
277.6992755728698,1104.3484515148684
277.6992755728698,1104.3592011925723
297.26447151006096,972.1108364564423
297.26447151006096,972.1351636372844
297.26447151006096,972.1393333605682
277.6992755728698,1104.4056249929683
277.6992755728698,1104.4114880417542
277.6992755728698,1104.4342223064045
277.6992755728698,1104.4661480145194
277.6992755728698,1104.486859153664
277.6992755728698,1104.4950700922063
277.6992755728698,1104.5278530796932
277.6992755728698,1104.5374198315671
277.6992755728698,1104.5544244964758
297.26447151006096,972.3096902856232
277.6992755728698,1104.5696919020384
277.6992755728698,1104.5959749894037
297.26447151006096,972.3604600835304
277.6992755728698,1104.6250750457407
277.6992755728698,1104.6959886870163
277.6992755728698,1104.6965188051022
277.6992755728698,1104.7088432769185
277.6992755728698,1104.7244415564974
