CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,NORAD_KEY
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,TURKSAT 1B,1994-049B,EARTH,TEME,UTC,SGP4,2026-05-06T09:15:26.761824,0.99046036,0.0014463,13.6648,16.8393,105.4558,108.6204,0,U,23200,999,11488,0.00000000000000,0.00000050,0.0000000000000,42511.893,1453.869,36195.243,36072.273,PAYLOAD,LARGE,TURK,1994-08-10,FRGUI,,5177498,322305592,0 TURKSAT 1B,1 23200U 94049B   26126.38572641  .00000050  00000-0  00000+0 0  9990,2 23200  13.6648  16.8393 0014463 105.4558 108.6204  0.99046036114883,23200
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,METEOSAT 7,1997-049B,EARTH,TEME,UTC,SGP4,2026-05-05T21:47:51.285408,0.983113,0.00089287,13.6686,15.2596,46.2771,141.7591,0,U,24932,999,10433,0.00000000000000,-0.00000154,0.0000000000000,42723.44,1464.735,36383.452,36307.158,PAYLOAD,LARGE,EUME,1997-09-02,FRGUI,,5176958,322265247,0 METEOSAT 7,1 24932U 97049B   26125.90823247 -.00000154  00000-0  00000-0 0  9991,2 24932  13.6686  15.2596 0008929  46.2771 141.7591  0.98311300104339,24932
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,HISPASAT 1B,1993-048A,EARTH,TEME,UTC,SGP4,2026-05-06T08:06:00.080352,0.9972539,0.0008299,13.6914,13.4089,352.6652,359.1657,0,U,22723,999,11941,0.00000000000000,0.00000019,0.0000000000000,42318.605,1443.965,35975.59,35905.35,PAYLOAD,LARGE,SPN,1993-07-22,FRGUI,,5177485,322305431,0 HISPASAT 1B,1 22723U 93048A   26126.33750093  .00000019  00000-0  00000+0 0  9996,2 22723  13.6914  13.4089 0008299 352.6652 359.1657  0.99725390119410,22723
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,SATCOM C4,1992-057A,EARTH,TEME,UTC,SGP4,2026-05-06T06:45:33.746112,0.99015861,0.0004159,13.7115,16.5237,314.6098,255.4728,0,U,22096,999,12449,0.00000000000000,-0.00000003,0.0000000000000,42520.529,1454.312,36160.079,36124.71,PAYLOAD,LARGE,US,1992-08-31,AFETR,,5177467,322304704,0 SATCOM C4,1 22096U 92057A   26126.28164058 -.00000003  00000-0  00000+0 0  9996,2 22096  13.7115  16.5237 0004159 314.6098 255.4728  0.99015861124495,22096
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,EKRAN 20,1992-074A,EARTH,TEME,UTC,SGP4,2026-05-06T04:50:09.525696,1.00297548,0.00030906,13.7135,344.6121,217.6394,147.4326,0,U,22210,999,4695,0.00000000000000,0.00000071,0.0000000000000,42157.511,1435.728,35792.405,35766.347,PAYLOAD,LARGE,CIS,1992-10-30,TTMTR,,5176958,322264841,0 EKRAN 20,1 22210U 92074A   26126.20149914  .00000071  00000-0  00000-0 0  9994,2 22210  13.7135 344.6121 0003091 217.6394 147.4326  1.00297548 46952,22210
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,SPACENET 4 (ASC 2),1991-028A,EARTH,TEME,UTC,SGP4,2026-05-06T00:57:15.194016,0.99569888,0.00076899,13.7215,14.1656,315.2328,225.0916,0,U,21227,999,12595,0.00000000000000,-0.00000279,0.0000000000000,42362.654,1446.22,36017.095,35951.943,PAYLOAD,LARGE,US,1991-04-13,AFETR,,5176958,322264634,0 SPACENET 4 (ASC 2),1 21227U 91028A   26126.03975919 -.00000279  00000-0  00000-0 0  9993,2 21227  13.7215  14.1656 0007690 315.2328 225.0916  0.99569888125953,21227
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-05T10:20:49,18 SPCS,GORIZONT 27,1992-082A,EARTH,TEME,UTC,SGP4,2026-05-04T20:06:10.781856,1.00203178,0.00124658,13.7422,344.3047,24.9108,162.1683,0,U,22245,999,12668,0.00000000000000,0.00000014,0.0000000000000,42183.976,1437.08,35858.427,35753.255,PAYLOAD,LARGE,CIS,1992-11-27,TTMTR,,5174649,322143617,0 GORIZONT 27,1 22245U 92082A   26124.83762479  .00000014  00000-0  00000-0 0  9992,2 22245  13.7422 344.3047 0012466  24.9108 162.1683  1.00203178126686,22245
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,USA 97,1993-074A,EARTH,TEME,UTC,SGP4,2026-05-06T13:14:34.884960,0.98537404,0.0006913,13.754,15.763,13.3512,201.4283,0,U,22915,999,2449,0.00000000000000,-0.00000230,0.0000000000000,42658.06,1461.374,36309.414,36250.435,PAYLOAD,,US,1993-11-28,AFETR,,5177490,322305492,0 USA 97,1 22915U 93074A   26126.55179265 -.00000230  00000-0  00000+0 0  9994,2 22915  13.7540  15.7630 0006913  13.3512 201.4283  0.98537404 24496,22915
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,GORIZONT 23,1991-046A,EARTH,TEME,UTC,SGP4,2026-05-06T07:12:44.769024,0.98910608,0.0007973,13.7706,341.7873,331.8985,212.0051,0,U,21533,999,4627,0.00000000000000,-0.00000108,0.0000000000000,42550.689,1455.86,36206.479,36138.628,PAYLOAD,LARGE,CIS,1991-07-01,TTMTR,,5177451,322304506,0 GORIZONT 23,1 21533U 91046A   26126.30051816 -.00000108  00000-0  00000+0 0  9994,2 21533  13.7706 341.7873 0007973 331.8985 212.0051  0.98910608 46277,21533
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,INTELSAT 510,1985-025A,EARTH,TEME,UTC,SGP4,2026-05-06T06:27:38.765088,0.98281475,0.0033119,13.7859,340.7581,19.3153,168.9839,0,U,15629,999,11476,0.00000000000000,-0.00000094,0.0000000000000,42732.083,1465.179,36495.472,36212.424,PAYLOAD,LARGE,ITSO,1985-03-22,AFETR,,5177279,322300854,0 INTELSAT 510,1 15629U 85025A   26126.26919867 -.00000094  00000-0  00000+0 0  9991,2 15629  13.7859 340.7581 0033119  19.3153 168.9839  0.98281475114762,15629
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,TELSTAR 11 (ORION 1),1994-079A,EARTH,TEME,UTC,SGP4,2026-05-06T06:09:38.716704,0.98578636,0.0024865,13.7918,17.0605,40.1119,164.2014,0,U,23413,999,11354,0.00000000000000,-0.00000012,0.0000000000000,42646.164,1460.763,36374.069,36161.989,PAYLOAD,LARGE,US,1994-11-29,AFETR,,5177506,322305194,0 TELSTAR 11 (ORION 1),1 23413U 94079A   26126.25669811 -.00000012  00000-0  00000+0 0  9990,2 23413  13.7918  17.0605 0024865  40.1119 164.2014  0.98578636113548,23413
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,ARABSAT 1DR (TELSTAR 3A),1983-077A,EARTH,TEME,UTC,SGP4,2026-05-06T02:46:41.680416,0.99519438,0.0023521,13.8143,342.2885,169.5564,190.4466,0,U,14234,999,4592,0.00000000000000,0.00000011,0.0000000000000,42376.97,1446.954,36098.51,35899.16,PAYLOAD,LARGE,AB,1983-07-28,AFETR,,5176958,322262764,0 ARABSAT 1DR (TELSTAR 3A),1 14234U 83077A   26126.11576019  .00000011  00000-0  00000-0 0  9998,2 14234  13.8143 342.2885 0023521 169.5564 190.4466  0.99519438 45925,14234
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,ASC 1,1985-076C,EARTH,TEME,UTC,SGP4,2026-05-06T12:37:51.978720,1.00315246,0.0003419,13.8292,343.6529,72.541,250.8802,0,U,15994,999,11755,0.00000000000000,-0.00000103,0.0000000000000,42152.553,1435.475,35788.83,35760.006,PAYLOAD,LARGE,US,1985-08-27,AFETR,,5177376,322302564,0 ASC 1,1 15994U 85076C   26126.52629605 -.00000103  00000-0  00000+0 0  9990,2 15994  13.8292 343.6529 0003419  72.5410 250.8802  1.00315246117559,15994
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,GORIZONT 26,1992-043A,EARTH,TEME,UTC,SGP4,2026-05-06T00:46:53.687712,0.99241756,0.0034674,13.8547,345.0984,273.5773,256.9681,0,U,22041,999,12305,0.00000000000000,-0.00000115,0.0000000000000,42455.981,1451.002,36225.058,35930.634,PAYLOAD,LARGE,CIS,1992-07-14,TTMTR,,5176958,322264817,0 GORIZONT 26,1 22041U 92043A   26126.03256583 -.00000115  00000-0  00000-0 0  9994,2 22041  13.8547 345.0984 0034674 273.5773 256.9681  0.99241756123051,22041
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,GORIZONT 33,2000-029A,EARTH,TEME,UTC,SGP4,2026-05-06T04:54:01.654848,1.0015179,0.00022538,13.8563,7.1125,265.3866,91.3641,0,U,26372,999,9500,0.00000000000000,-0.00000001,0.0000000000000,42198.404,1437.818,35829.78,35810.759,PAYLOAD,LARGE,CIS,2000-06-06,TTMTR,,5176958,322265541,0 GORIZONT 33,1 26372U 00029A   26126.20418582 -.00000001  00000-0  00000-0 0  9990,2 26372  13.8563   7.1125 0002254 265.3866  91.3641  1.00151790 95005,26372
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,EUTE 1-F4 (ECS 4),1987-078B,EARTH,TEME,UTC,SGP4,2026-05-06T07:11:52.351008,0.98690532,0.0011764,13.8587,342.4206,37.5205,142.182,0,U,18351,999,12634,0.00000000000000,-0.00000146,0.0000000000000,42613.923,1459.107,36285.919,36185.657,PAYLOAD,LARGE,EUTE,1987-09-16,FRGUI,,5177302,322301169,0 EUTE 1-F4 (ECS 4),1 18351U 87078B   26126.29991147 -.00000146  00000-0  00000+0 0  9998,2 18351  13.8587 342.4206 0011764  37.5205 142.1820  0.98690532126340,18351
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,RADUGA 29,1993-013A,EARTH,TEME,UTC,SGP4,2026-05-05T13:07:51.708000,1.00367468,0.00034316,13.8635,345.4353,176.2174,1.891,0,U,22557,999,12125,0.00000000000000,-0.00000344,0.0000000000000,42137.93,1434.728,35774.255,35745.335,PAYLOAD,LARGE,CIS,1993-03-25,TTMTR,,5176277,322215208,0 RADUGA 29,1 22557U 93013A   26125.54712625 -.00000344  00000-0  00000-0 0  9997,2 22557  13.8635 345.4353 0003432 176.2174   1.8910  1.00367468121251,22557
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,USA 93,1993-046A,EARTH,TEME,UTC,SGP4,2026-05-05T21:45:25.225344,0.99053241,0.00019529,13.8714,14.4851,27.1219,152.3317,0,U,22719,999,2477,0.00000000000000,-0.00000165,0.0000000000000,42509.831,1453.764,36139.998,36123.394,PAYLOAD,,US,1993-07-19,AFETR,,5176958,322264453,0 USA 93,1 22719U 93046A   26125.90654196 -.00000165  00000-0  00000-0 0  9992,2 22719  13.8714  14.4851 0001953  27.1219 152.3317  0.99053241 24775,22719
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,COSMOS 2282,1994-038A,EARTH,TEME,UTC,SGP4,2026-05-06T08:53:10.553856,1.00263879,0.0005493,13.8768,353.0156,118.8629,70.8661,0,U,23168,999,11658,0.00000000000000,0.00000058,0.0000000000000,42166.948,1436.21,35811.976,35765.651,PAYLOAD,LARGE,CIS,1994-07-06,TTMTR,,5177497,322305579,0 COSMOS 2282,1 23168U 94038A   26126.37026104  .00000058  00000-0  00000+0 0  9996,2 23168  13.8768 353.0156 0005493 118.8629  70.8661  1.00263879116589,23168
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,GOES 9,1995-025A,EARTH,TEME,UTC,SGP4,2026-05-06T02:14:38.704128,0.98800496,0.0002851,13.9262,14.8633,174.3169,15.9608,0,U,23581,999,11234,0.00000000000000,-0.00000186,0.0000000000000,42582.298,1457.483,36216.303,36192.022,PAYLOAD,LARGE,US,1995-05-23,AFETR,,5177512,322305764,0 GOES 9,1 23581U 95025A   26126.09350352 -.00000186  00000-0  00000+0 0  9999,2 23581  13.9262  14.8633 0002851 174.3169  15.9608  0.98800496112340,23581
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,RADUGA 1-5,2000-049A,EARTH,TEME,UTC,SGP4,2026-05-06T03:18:46.617984,1.00218631,0.00018979,13.9439,8.382,39.7753,318.7627,0,U,26477,999,9399,0.00000000000000,-0.00000257,0.0000000000000,42179.64,1436.859,35809.51,35793.499,PAYLOAD,LARGE,CIS,2000-08-28,TTMTR,,5176958,322266061,0 RADUGA 1-5,1 26477U 00049A   26126.13803956 -.00000257  00000-0  00000-0 0  9996,2 26477  13.9439   8.3820 0001898  39.7753 318.7627  1.00218631 93994,26477
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,COSMOS 2350,1998-025A,EARTH,TEME,UTC,SGP4,2026-05-06T11:18:06.763104,1.00286693,0.0004982,13.9486,4.1555,174.2685,290.5644,0,U,25315,999,10259,0.00000000000000,-0.00000108,0.0000000000000,42160.553,1435.883,35803.423,35761.414,PAYLOAD,LARGE,CIS,1998-04-29,TTMTR,,5177557,322306892,0 COSMOS 2350,1 25315U 98025A   26126.47091161 -.00000108  00000-0  00000+0 0  9995,2 25315  13.9486   4.1555 0004982 174.2685 290.5644  1.00286693102597,25315
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,FLTSATCOM 5,1981-073A,EARTH,TEME,UTC,SGP4,2026-05-06T07:59:38.747040,0.98607775,0.0007786,13.9648,308.1331,164.5028,26.044,0,U,12635,999,13265,0.00000000000000,-0.00000245,0.0000000000000,42637.762,1460.331,36292.825,36226.429,PAYLOAD,LARGE,US,1981-08-06,AFETR,,5177232,322299759,0 FLTSATCOM 5,1 12635U 81073A   26126.33308735 -.00000245  00000-0  00000+0 0  9996,2 12635  13.9648 308.1331 0007786 164.5028  26.0440  0.98607775132655,12635
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,COSMOS 2371,2000-036A,EARTH,TEME,UTC,SGP4,2026-05-05T19:52:43.620096,1.00268395,0.00015024,13.9698,7.8296,181.4707,43.0974,0,U,26394,999,9461,0.00000000000000,-0.00000061,0.0000000000000,42165.682,1436.145,35793.882,35781.212,PAYLOAD,LARGE,CIS,2000-07-04,TTMTR,,5176277,322216844,0 COSMOS 2371,1 26394U 00036A   26125.82828264 -.00000061  00000-0  00000-0 0  9997,2 26394  13.9698   7.8296 0001502 181.4707  43.0974  1.00268395 94611,26394
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,MORELOS 1,1985-048B,EARTH,TEME,UTC,SGP4,2026-05-06T01:35:26.530656,0.99464877,0.00026561,13.9749,343.2834,130.1139,224.3729,0,U,15824,999,11682,0.00000000000000,-0.00000081,0.0000000000000,42392.465,1447.747,36025.59,36003.071,PAYLOAD,LARGE,MEX,1985-06-17,AFETR,,5176958,322262460,0 MORELOS 1,1 15824U 85048B   26126.06627929 -.00000081  00000-0  00000-0 0  9993,2 15824  13.9749 343.2834 0002656 130.1139 224.3729  0.99464877116820,15824
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-05T10:20:49,18 SPCS,INTELSAT 603,1990-021A,EARTH,TEME,UTC,SGP4,2026-05-04T20:12:17.695008,0.99480971,0.00052011,13.9892,9.6473,51.7374,132.7299,0,U,20523,999,12497,0.00000000000000,0.00000028,0.0000000000000,42387.893,1447.513,36031.805,35987.712,PAYLOAD,LARGE,ITSO,1990-03-14,AFETR,,5174649,322142763,0 INTELSAT 603,1 20523U 90021A   26124.84187147  .00000028  00000-0  00000-0 0  9999,2 20523  13.9892   9.6473 0005201  51.7374 132.7299  0.99480971124973,20523
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,GALAXY 6,1990-091B,EARTH,TEME,UTC,SGP4,2026-05-06T11:50:15.840096,0.99763649,0.0004184,13.9991,10.319,255.3076,261.1644,0,U,20873,999,4603,0.00000000000000,-0.00000349,0.0000000000000,42307.785,1443.412,35947.352,35911.949,PAYLOAD,LARGE,US,1990-10-12,FRGUI,,5177427,322303707,0 GALAXY 6,1 20873U 90091B   26126.49323889 -.00000349  00000-0  00000+0 0  9998,2 20873  13.9991  10.3190 0004184 255.3076 261.1644  0.99763649 46033,20873
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,GORIZONT 29,1993-072A,EARTH,TEME,UTC,SGP4,2026-05-06T11:27:28.545408,1.00112425,0.0011769,14.0075,347.6452,1.0509,135.7041,0,U,22907,999,11875,0.00000000000000,-0.00000193,0.0000000000000,42209.466,1438.383,35881.007,35781.654,PAYLOAD,LARGE,CIS,1993-11-18,TTMTR,,5177490,322305490,0 GORIZONT 29,1 22907U 93072A   26126.47741372 -.00000193  00000-0  00000+0 0  9996,2 22907  14.0075 347.6452 0011769   1.0509 135.7041  1.00112425118758,22907
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,GALAXY 8,1997-078A,EARTH,TEME,UTC,SGP4,2026-05-06T00:58:15.097728,0.99704353,0.00082379,14.023,10.213,40.2681,148.2025,0,U,25086,999,10352,0.00000000000000,-0.00000286,0.0000000000000,42324.558,1444.27,35981.289,35911.556,PAYLOAD,LARGE,US,1997-12-08,AFETR,,5176958,322265272,0 GALAXY 8,1 25086U 97078A   26126.04045252 -.00000286  00000-0  00000-0 0  9998,2 25086  14.0230  10.2130 0008238  40.2681 148.2025  0.99704353103525,25086
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,USA 75,1991-080B,EARTH,TEME,UTC,SGP4,2026-05-06T08:53:38.669280,0.99191076,0.0004589,14.026,345.8062,83.4703,98.7599,0,U,21805,999,2529,0.00000000000000,-0.00000219,0.0000000000000,42470.441,1451.744,36111.796,36072.817,PAYLOAD,,US,1991-11-24,AFETR,,5177458,322304092,0 USA 75,1 21805U 91080B   26126.37058645 -.00000219  00000-0  00000+0 0  9991,2 21805  14.0260 345.8062 0004589  83.4703  98.7599  0.99191076 25297,21805
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,USA 65,1990-095A,EARTH,TEME,UTC,SGP4,2026-05-06T05:39:34.784064,0.9839735,0.0004715,14.0301,344.3375,77.5793,113.9263,0,U,20929,999,2505,0.00000000000000,-0.00000027,0.0000000000000,42698.528,1463.454,36340.526,36300.261,PAYLOAD,,US,1990-11-13,AFETR,,5177429,322303233,0 USA 65,1 20929U 90095A   26126.23581926 -.00000027  00000-0  00000+0 0  9997,2 20929  14.0301 344.3375 0004715  77.5793 113.9263  0.98397350 25058,20929
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,RADUGA 30,1993-062A,EARTH,TEME,UTC,SGP4,2026-05-06T11:21:45.927072,1.00270201,0.0005327,14.0349,347.4585,328.1499,160.1997,0,U,22836,999,4558,0.00000000000000,-0.00000161,0.0000000000000,42165.176,1436.12,35809.502,35764.58,PAYLOAD,MEDIUM,CIS,1993-09-30,TTMTR,,5177488,322305467,0 RADUGA 30,1 22836U 93062A   26126.47344823 -.00000161  00000-0  00000+0 0  9991,2 22836  14.0349 347.4585 0005327 328.1499 160.1997  1.00270201 45581,22836
